language,total,geo_code,geo_level,geo_version
Hindi,44,51,district,2016
Khaling,322,51,district,2016
Koyee,11,51,district,2016
Kulung,35,51,district,2016
Limbu,76835,51,district,2016
Magar,5599,51,district,2016
Maithili,487,51,district,2016
Majhi,31,51,district,2016
Nachhiring,213,51,district,2016
Nepali,64575,51,district,2016
Newar,1027,51,district,2016
Not Reported,474,51,district,2016
Others,434,51,district,2016
Puma,13,51,district,2016
Rai,10013,51,district,2016
Rajbanshi,58,51,district,2016
Sampang,577,51,district,2016
Sherpa,577,51,district,2016
Sign Language,23,51,district,2016
Sunuwar,1414,51,district,2016
Tamang,12459,51,district,2016
Tharu,45,51,district,2016
Thulung,402,51,district,2016
Urdu,21,51,district,2016
Yakkha,633,51,district,2016
Chamling,86,2004,local,2016
Limbu,7041,2004,local,2016
Magar,345,2004,local,2016
Nepali,7958,2004,local,2016
Newar,38,2004,local,2016
Not Reported,33,2004,local,2016
Others,32,2004,local,2016
Rai,124,2004,local,2016
Tamang,441,2004,local,2016
Thulung,20,2004,local,2016
Bantawa,2968,2001,local,2016
Chamling,202,2001,local,2016
Gurung,552,2001,local,2016
Limbu,8857,2001,local,2016
Magar,1557,2001,local,2016
Maithili,22,2001,local,2016
Nepali,4388,2001,local,2016
Not Reported,44,2001,local,2016
Others,83,2001,local,2016
Puma,13,2001,local,2016
Rai,2053,2001,local,2016
Sampang,140,2001,local,2016
Sherpa,97,2001,local,2016
Tamang,908,2001,local,2016
Bantawa,126,2003,local,2016
Chamling,75,2003,local,2016
Gurung,52,2003,local,2016
Limbu,7503,2003,local,2016
Magar,119,2003,local,2016
Maithili,31,2003,local,2016
Nepali,12049,2003,local,2016
Newar,119,2003,local,2016
Not Reported,153,2003,local,2016
Others,35,2003,local,2016
Rai,351,2003,local,2016
Sherpa,183,2003,local,2016
Sunuwar,14,2003,local,2016
Tamang,2103,2003,local,2016
Bahing,12,2005,local,2016
Bantawa,3581,2005,local,2016
Bhojpuri,20,2005,local,2016
Chamling,178,2005,local,2016
Dumi,13,2005,local,2016
Gurung,24,2005,local,2016
Khaling,25,2005,local,2016
Limbu,8787,2005,local,2016
Magar,1294,2005,local,2016
Maithili,124,2005,local,2016
Nachhiring,21,2005,local,2016
Nepali,5205,2005,local,2016
Newar,75,2005,local,2016
Not Reported,59,2005,local,2016
Others,102,2005,local,2016
Rai,1821,2005,local,2016
Sampang,223,2005,local,2016
Sunuwar,301,2005,local,2016
Tamang,2671,2005,local,2016
Tharu,14,2005,local,2016
Thulung,65,2005,local,2016
Bahing,11,2006,local,2016
Bantawa,2294,2006,local,2016
Bhojpuri,152,2006,local,2016
Bhujel,88,2006,local,2016
Chamling,494,2006,local,2016
Doteli,15,2006,local,2016
Gurung,1311,2006,local,2016
Hindi,44,2006,local,2016
Khaling,188,2006,local,2016
Koyee,11,2006,local,2016
Kulung,24,2006,local,2016
Limbu,17290,2006,local,2016
Magar,1495,2006,local,2016
Maithili,235,2006,local,2016
Majhi,31,2006,local,2016
Nachhiring,174,2006,local,2016
Nepali,18009,2006,local,2016
Newar,371,2006,local,2016
Not Reported,89,2006,local,2016
Others,79,2006,local,2016
Rai,3303,2006,local,2016
Rajbanshi,58,2006,local,2016
Sampang,23,2006,local,2016
Sherpa,259,2006,local,2016
Sunuwar,846,2006,local,2016
Tamang,1996,2006,local,2016
Tharu,31,2006,local,2016
Thulung,259,2006,local,2016
Urdu,21,2006,local,2016
Bantawa,179,2008,local,2016
Chamling,33,2008,local,2016
Gurung,122,2008,local,2016
Khaling,19,2008,local,2016
Kulung,11,2008,local,2016
Limbu,7829,2008,local,2016
Magar,185,2008,local,2016
Maithili,18,2008,local,2016
Nepali,8088,2008,local,2016
Newar,174,2008,local,2016
Not Reported,23,2008,local,2016
Others,11,2008,local,2016
Rai,1365,2008,local,2016
Sampang,12,2008,local,2016
Sherpa,38,2008,local,2016
Sign Language,11,2008,local,2016
Sunuwar,90,2008,local,2016
Tamang,49,2008,local,2016
Thulung,24,2008,local,2016
Bantawa,868,2007,local,2016
Chamling,177,2007,local,2016
Khaling,90,2007,local,2016
Limbu,4156,2007,local,2016
Magar,521,2007,local,2016
Maithili,12,2007,local,2016
Nachhiring,18,2007,local,2016
Nepali,4401,2007,local,2016
Newar,159,2007,local,2016
Not Reported,27,2007,local,2016
Others,43,2007,local,2016
Rai,598,2007,local,2016
Sampang,179,2007,local,2016
Sunuwar,60,2007,local,2016
Tamang,1443,2007,local,2016
Thulung,34,2007,local,2016
Yakkha,633,2007,local,2016
Bantawa,519,2002,local,2016
Gurung,17,2002,local,2016
Limbu,15372,2002,local,2016
Magar,83,2002,local,2016
Maithili,45,2002,local,2016
Nepali,4477,2002,local,2016
Newar,91,2002,local,2016
Not Reported,46,2002,local,2016
Others,49,2002,local,2016
Rai,398,2002,local,2016
Sign Language,12,2002,local,2016
Sunuwar,103,2002,local,2016
Tamang,2848,2002,local,2016
Bahing,40,74,district,2016
Bantawa,27,74,district,2016
Bhojpuri,13,74,district,2016
Bhujel,57,74,district,2016
Doteli,17,74,district,2016
Gurung,1886,74,district,2016
Hindi,25,74,district,2016
Kulung,609,74,district,2016
Limbu,34881,74,district,2016
Magar,2185,74,district,2016
Maithili,207,74,district,2016
Majhi,131,74,district,2016
Nepali,50102,74,district,2016
Newar,1420,74,district,2016
Not Reported,169,74,district,2016
Others,243,74,district,2016
Rai,1392,74,district,2016
Sanskrit,81,74,district,2016
Sherpa,1002,74,district,2016
Sunuwar,37,74,district,2016
Tamang,6070,74,district,2016
Wambule,78,74,district,2016
Yakkha,161,74,district,2016
Bantawa,27,8001,local,2016
Gurung,421,8001,local,2016
Limbu,6656,8001,local,2016
Magar,555,8001,local,2016
Maithili,22,8001,local,2016
Majhi,131,8001,local,2016
Nepali,10623,8001,local,2016
Newar,209,8001,local,2016
Not Reported,40,8001,local,2016
Others,29,8001,local,2016
Rai,369,8001,local,2016
Sanskrit,54,8001,local,2016
Sherpa,173,8001,local,2016
Tamang,2342,8001,local,2016
Yakkha,96,8001,local,2016
Bhojpuri,13,8005,local,2016
Gurung,552,8005,local,2016
Limbu,6091,8005,local,2016
Magar,149,8005,local,2016
Maithili,112,8005,local,2016
Nepali,9947,8005,local,2016
Newar,820,8005,local,2016
Not Reported,33,8005,local,2016
Others,54,8005,local,2016
Rai,243,8005,local,2016
Sherpa,312,8005,local,2016
Tamang,1322,8005,local,2016
Yakkha,11,8005,local,2016
Gurung,734,8003,local,2016
Hindi,25,8003,local,2016
Limbu,5038,8003,local,2016
Magar,1038,8003,local,2016
Maithili,58,8003,local,2016
Nepali,8711,8003,local,2016
Newar,244,8003,local,2016
Not Reported,42,8003,local,2016
Others,43,8003,local,2016
Rai,509,8003,local,2016
Sherpa,114,8003,local,2016
Tamang,324,8003,local,2016
Yakkha,54,8003,local,2016
Bahing,40,8004,local,2016
Gurung,88,8004,local,2016
Kulung,194,8004,local,2016
Limbu,3501,8004,local,2016
Nepali,3375,8004,local,2016
Others,39,8004,local,2016
Rai,49,8004,local,2016
Sherpa,178,8004,local,2016
Tamang,614,8004,local,2016
Kulung,415,8006,local,2016
Limbu,6825,8006,local,2016
Magar,11,8006,local,2016
Maithili,15,8006,local,2016
Nepali,9132,8006,local,2016
Newar,103,8006,local,2016
Others,44,8006,local,2016
Rai,199,8006,local,2016
Sanskrit,27,8006,local,2016
Tamang,851,8006,local,2016
Wambule,78,8006,local,2016
Bhujel,57,8002,local,2016
Doteli,17,8002,local,2016
Gurung,91,8002,local,2016
Limbu,6770,8002,local,2016
Magar,432,8002,local,2016
Nepali,8314,8002,local,2016
Newar,44,8002,local,2016
Not Reported,54,8002,local,2016
Others,34,8002,local,2016
Rai,23,8002,local,2016
Sherpa,225,8002,local,2016
Sunuwar,37,8002,local,2016
Tamang,617,8002,local,2016
Bahing,119,26,district,2016
Bangla,38,26,district,2016
Bantawa,24195,26,district,2016
Bhojpuri,160,26,district,2016
Bhujel,875,26,district,2016
Bote,541,26,district,2016
Byansi,106,26,district,2016
Chamling,3011,26,district,2016
Danuwar,22,26,district,2016
Dhimal,71,26,district,2016
Doteli,50,26,district,2016
Dumi,174,26,district,2016
Dungmali,61,26,district,2016
Gurung,6138,26,district,2016
Hayu/Vayu,29,26,district,2016
Hindi,196,26,district,2016
Hyolmo/Yholmo,634,26,district,2016
Khaling,567,26,district,2016
Khash,26,26,district,2016
Koyee,99,26,district,2016
Kulung,1702,26,district,2016
Kumal,99,26,district,2016
Lapcha,2663,26,district,2016
Limbu,41428,26,district,2016
Lingkhim,65,26,district,2016
Lohorung,82,26,district,2016
Magar,13205,26,district,2016
Maithili,846,26,district,2016
Majhi,91,26,district,2016
Mewahang,894,26,district,2016
Nachhiring,337,26,district,2016
Nepali,123114,26,district,2016
Newar,5923,26,district,2016
Not Reported,1123,26,district,2016
Others,4195,26,district,2016
Puma,51,26,district,2016
Rai,23863,26,district,2016
Rajbanshi,63,26,district,2016
Rajsthani,174,26,district,2016
Sam,272,26,district,2016
Sampang,1488,26,district,2016
Sanskrit,486,26,district,2016
Santhali,21,26,district,2016
Sherpa,3491,26,district,2016
Sign Language,24,26,district,2016
Sunuwar,2984,26,district,2016
Tajpuriya,14,26,district,2016
Tamang,17310,26,district,2016
Thami,712,26,district,2016
Tharu,60,26,district,2016
Thulung,1088,26,district,2016
Uranw/Urau,47,26,district,2016
Urdu,57,26,district,2016
Wambule,68,26,district,2016
Yakkha,1500,26,district,2016
Yamphu/Yamphe,1280,26,district,2016
Bahing,42,3009,local,2016
Bantawa,3256,3009,local,2016
Bhujel,22,3009,local,2016
Chamling,208,3009,local,2016
Gurung,2647,3009,local,2016
Khaling,14,3009,local,2016
Kulung,13,3009,local,2016
Limbu,1895,3009,local,2016
Magar,488,3009,local,2016
Maithili,32,3009,local,2016
Nachhiring,91,3009,local,2016
Nepali,3639,3009,local,2016
Newar,37,3009,local,2016
Not Reported,18,3009,local,2016
Others,115,3009,local,2016
Rai,2250,3009,local,2016
Sampang,17,3009,local,2016
Sherpa,661,3009,local,2016
Sunuwar,258,3009,local,2016
Tamang,143,3009,local,2016
Thulung,219,3009,local,2016
Bantawa,2246,3001,local,2016
Bhujel,13,3001,local,2016
Chamling,430,3001,local,2016
Dhimal,71,3001,local,2016
Dumi,55,3001,local,2016
Dungmali,21,3001,local,2016
Gurung,40,3001,local,2016
Khaling,32,3001,local,2016
Koyee,46,3001,local,2016
Kulung,395,3001,local,2016
Limbu,4235,3001,local,2016
Magar,278,3001,local,2016
Maithili,28,3001,local,2016
Majhi,22,3001,local,2016
Nachhiring,20,3001,local,2016
Nepali,9265,3001,local,2016
Newar,98,3001,local,2016
Not Reported,26,3001,local,2016
Others,526,3001,local,2016
Rai,1632,3001,local,2016
Sampang,174,3001,local,2016
Sherpa,20,3001,local,2016
Sunuwar,38,3001,local,2016
Tamang,802,3001,local,2016
Thulung,124,3001,local,2016
Yakkha,183,3001,local,2016
Bantawa,3687,3007,local,2016
Bhujel,50,3007,local,2016
Chamling,109,3007,local,2016
Dumi,16,3007,local,2016
Khaling,37,3007,local,2016
Koyee,22,3007,local,2016
Limbu,6959,3007,local,2016
Magar,349,3007,local,2016
Maithili,15,3007,local,2016
Nepali,3337,3007,local,2016
Newar,270,3007,local,2016
Not Reported,121,3007,local,2016
Others,1146,3007,local,2016
Rai,1999,3007,local,2016
Sampang,16,3007,local,2016
Sunuwar,182,3007,local,2016
Tamang,103,3007,local,2016
Thulung,47,3007,local,2016
Yakkha,38,3007,local,2016
Bantawa,1170,3003,local,2016
Bhujel,36,3003,local,2016
Chamling,51,3003,local,2016
Gurung,137,3003,local,2016
Hindi,15,3003,local,2016
Kulung,12,3003,local,2016
Limbu,4478,3003,local,2016
Magar,2461,3003,local,2016
Maithili,15,3003,local,2016
Nepali,8717,3003,local,2016
Newar,615,3003,local,2016
Not Reported,48,3003,local,2016
Others,207,3003,local,2016
Rai,2492,3003,local,2016
Sampang,38,3003,local,2016
Sherpa,14,3003,local,2016
Sunuwar,307,3003,local,2016
Tamang,806,3003,local,2016
Bantawa,1216,3006,local,2016
Bhujel,40,3006,local,2016
Byansi,60,3006,local,2016
Chamling,210,3006,local,2016
Doteli,38,3006,local,2016
Dumi,17,3006,local,2016
Gurung,366,3006,local,2016
Hyolmo/Yholmo,360,3006,local,2016
Khaling,174,3006,local,2016
Kulung,136,3006,local,2016
Lapcha,183,3006,local,2016
Limbu,2719,3006,local,2016
Magar,560,3006,local,2016
Maithili,54,3006,local,2016
Nepali,10586,3006,local,2016
Newar,429,3006,local,2016
Not Reported,44,3006,local,2016
Others,63,3006,local,2016
Puma,28,3006,local,2016
Rai,653,3006,local,2016
Sherpa,789,3006,local,2016
Sunuwar,132,3006,local,2016
Tamang,887,3006,local,2016
Thami,467,3006,local,2016
Tharu,13,3006,local,2016
Thulung,236,3006,local,2016
Yakkha,584,3006,local,2016
Bantawa,2062,3005,local,2016
Bhujel,13,3005,local,2016
Chamling,217,3005,local,2016
Danuwar,22,3005,local,2016
Doteli,12,3005,local,2016
Gurung,111,3005,local,2016
Khaling,42,3005,local,2016
Koyee,19,3005,local,2016
Kulung,306,3005,local,2016
Kumal,99,3005,local,2016
Limbu,7647,3005,local,2016
Lohorung,18,3005,local,2016
Magar,3292,3005,local,2016
Maithili,82,3005,local,2016
Majhi,69,3005,local,2016
Nepali,10734,3005,local,2016
Newar,513,3005,local,2016
Not Reported,141,3005,local,2016
Others,426,3005,local,2016
Rai,3827,3005,local,2016
Sampang,63,3005,local,2016
Santhali,21,3005,local,2016
Sherpa,107,3005,local,2016
Sunuwar,144,3005,local,2016
Tamang,2381,3005,local,2016
Thulung,103,3005,local,2016
Uranw/Urau,47,3005,local,2016
Yakkha,58,3005,local,2016
Bahing,37,3008,local,2016
Bantawa,1172,3008,local,2016
Bhujel,534,3008,local,2016
Chamling,689,3008,local,2016
Gurung,183,3008,local,2016
Hayu/Vayu,29,3008,local,2016
Khaling,15,3008,local,2016
Kulung,143,3008,local,2016
Lapcha,897,3008,local,2016
Limbu,877,3008,local,2016
Lingkhim,22,3008,local,2016
Lohorung,36,3008,local,2016
Magar,562,3008,local,2016
Maithili,60,3008,local,2016
Nachhiring,86,3008,local,2016
Nepali,8415,3008,local,2016
Newar,343,3008,local,2016
Not Reported,130,3008,local,2016
Others,176,3008,local,2016
Puma,23,3008,local,2016
Rai,2248,3008,local,2016
Sampang,418,3008,local,2016
Sherpa,48,3008,local,2016
Sunuwar,282,3008,local,2016
Tamang,1432,3008,local,2016
Thulung,72,3008,local,2016
Yakkha,16,3008,local,2016
Yamphu/Yamphe,190,3008,local,2016
Bahing,40,3004,local,2016
Bangla,38,3004,local,2016
Bantawa,2354,3004,local,2016
Bhojpuri,62,3004,local,2016
Bhujel,30,3004,local,2016
Chamling,155,3004,local,2016
Gurung,1393,3004,local,2016
Hindi,57,3004,local,2016
Hyolmo/Yholmo,13,3004,local,2016
Khaling,186,3004,local,2016
Kulung,105,3004,local,2016
Lapcha,156,3004,local,2016
Limbu,5508,3004,local,2016
Lingkhim,43,3004,local,2016
Lohorung,12,3004,local,2016
Magar,1230,3004,local,2016
Maithili,220,3004,local,2016
Mewahang,553,3004,local,2016
Nachhiring,28,3004,local,2016
Nepali,27023,3004,local,2016
Newar,1278,3004,local,2016
Not Reported,254,3004,local,2016
Others,205,3004,local,2016
Rai,2660,3004,local,2016
Rajbanshi,41,3004,local,2016
Rajsthani,17,3004,local,2016
Sam,32,3004,local,2016
Sampang,84,3004,local,2016
Sanskrit,348,3004,local,2016
Sherpa,286,3004,local,2016
Sunuwar,716,3004,local,2016
Tamang,2770,3004,local,2016
Tharu,28,3004,local,2016
Thulung,106,3004,local,2016
Urdu,27,3004,local,2016
Wambule,23,3004,local,2016
Yakkha,387,3004,local,2016
Yamphu/Yamphe,68,3004,local,2016
Bantawa,3774,3002,local,2016
Chamling,91,3002,local,2016
Dumi,86,3002,local,2016
Dungmali,40,3002,local,2016
Gurung,529,3002,local,2016
Khaling,33,3002,local,2016
Kulung,343,3002,local,2016
Limbu,4799,3002,local,2016
Magar,2827,3002,local,2016
Maithili,45,3002,local,2016
Mewahang,42,3002,local,2016
Nachhiring,93,3002,local,2016
Nepali,14017,3002,local,2016
Newar,909,3002,local,2016
Not Reported,80,3002,local,2016
Others,151,3002,local,2016
Rai,1074,3002,local,2016
Sam,149,3002,local,2016
Sampang,393,3002,local,2016
Sherpa,460,3002,local,2016
Sunuwar,305,3002,local,2016
Tamang,2215,3002,local,2016
Thulung,54,3002,local,2016
Yakkha,16,3002,local,2016
Yamphu/Yamphe,402,3002,local,2016
Bantawa,3258,3010,local,2016
Bhojpuri,98,3010,local,2016
Bhujel,137,3010,local,2016
Bote,541,3010,local,2016
Byansi,46,3010,local,2016
Chamling,851,3010,local,2016
Gurung,732,3010,local,2016
Hindi,124,3010,local,2016
Hyolmo/Yholmo,261,3010,local,2016
Khaling,34,3010,local,2016
Khash,26,3010,local,2016
Koyee,12,3010,local,2016
Kulung,249,3010,local,2016
Lapcha,1427,3010,local,2016
Limbu,2311,3010,local,2016
Lohorung,16,3010,local,2016
Magar,1158,3010,local,2016
Maithili,295,3010,local,2016
Mewahang,299,3010,local,2016
Nachhiring,19,3010,local,2016
Nepali,27381,3010,local,2016
Newar,1431,3010,local,2016
Not Reported,261,3010,local,2016
Others,1180,3010,local,2016
Rai,5028,3010,local,2016
Rajbanshi,22,3010,local,2016
Rajsthani,157,3010,local,2016
Sam,91,3010,local,2016
Sampang,285,3010,local,2016
Sanskrit,138,3010,local,2016
Sherpa,1106,3010,local,2016
Sign Language,24,3010,local,2016
Sunuwar,620,3010,local,2016
Tajpuriya,14,3010,local,2016
Tamang,5771,3010,local,2016
Thami,245,3010,local,2016
Tharu,19,3010,local,2016
Thulung,127,3010,local,2016
Urdu,30,3010,local,2016
Wambule,45,3010,local,2016
Yakkha,218,3010,local,2016
Yamphu/Yamphe,620,3010,local,2016
Bahing,5562,49,district,2016
Baram,11,49,district,2016
Bhojpuri,762,49,district,2016
Bhujel,199,49,district,2016
Dumi,24,49,district,2016
Gurung,249,49,district,2016
Hariyanwi,32,49,district,2016
Jero/Jerung,1466,49,district,2016
Khaling,16,49,district,2016
Limbu,16,49,district,2016
Magar,13166,49,district,2016
Maithili,356,49,district,2016
Majhi,181,49,district,2016
Nepali,85344,49,district,2016
Newar,1512,49,district,2016
Not Reported,282,49,district,2016
Others,333,49,district,2016
Puma,58,49,district,2016
Rai,2745,49,district,2016
Rajsthani,19,49,district,2016
Sampang,50,49,district,2016
Santhali,58,49,district,2016
Sherpa,9990,49,district,2016
Sign Language,18,49,district,2016
Sunuwar,3134,49,district,2016
Tamang,13545,49,district,2016
Tharu,44,49,district,2016
Thulung,497,49,district,2016
Wambule,7115,49,district,2016
Yakkha,40,49,district,2016
Jero/Jerung,1042,12008,local,2016
Magar,2004,12008,local,2016
Maithili,23,12008,local,2016
Nepali,10783,12008,local,2016
Not Reported,41,12008,local,2016
Others,33,12008,local,2016
Rai,870,12008,local,2016
Sunuwar,241,12008,local,2016
Tamang,3496,12008,local,2016
Wambule,17,12008,local,2016
Baram,11,12001,local,2016
Magar,2295,12001,local,2016
Maithili,29,12001,local,2016
Nepali,13931,12001,local,2016
Newar,832,12001,local,2016
Not Reported,55,12001,local,2016
Others,43,12001,local,2016
Sherpa,212,12001,local,2016
Tamang,1205,12001,local,2016
Bahing,1562,12002,local,2016
Bhujel,23,12002,local,2016
Dumi,24,12002,local,2016
Magar,2557,12002,local,2016
Maithili,24,12002,local,2016
Majhi,181,12002,local,2016
Nepali,9023,12002,local,2016
Not Reported,16,12002,local,2016
Others,42,12002,local,2016
Rai,366,12002,local,2016
Sherpa,479,12002,local,2016
Tamang,451,12002,local,2016
Thulung,448,12002,local,2016
Magar,665,12004,local,2016
Maithili,25,12004,local,2016
Nepali,11376,12004,local,2016
Newar,97,12004,local,2016
Not Reported,18,12004,local,2016
Others,6,12004,local,2016
Rai,17,12004,local,2016
Sherpa,314,12004,local,2016
Sunuwar,309,12004,local,2016
Tamang,1222,12004,local,2016
Bahing,1818,12007,local,2016
Bhojpuri,22,12007,local,2016
Bhujel,176,12007,local,2016
Gurung,249,12007,local,2016
Khaling,16,12007,local,2016
Magar,2158,12007,local,2016
Maithili,182,12007,local,2016
Nepali,18344,12007,local,2016
Newar,146,12007,local,2016
Not Reported,52,12007,local,2016
Others,62,12007,local,2016
Puma,58,12007,local,2016
Rai,573,12007,local,2016
Rajsthani,19,12007,local,2016
Sampang,50,12007,local,2016
Santhali,58,12007,local,2016
Sherpa,2925,12007,local,2016
Sunuwar,26,12007,local,2016
Tamang,936,12007,local,2016
Tharu,18,12007,local,2016
Thulung,49,12007,local,2016
Wambule,18,12007,local,2016
Yakkha,40,12007,local,2016
Bahing,1268,12005,local,2016
Jero/Jerung,424,12005,local,2016
Limbu,16,12005,local,2016
Magar,3231,12005,local,2016
Maithili,59,12005,local,2016
Nepali,6946,12005,local,2016
Newar,186,12005,local,2016
Not Reported,43,12005,local,2016
Others,75,12005,local,2016
Rai,422,12005,local,2016
Tamang,1330,12005,local,2016
Tharu,26,12005,local,2016
Wambule,7048,12005,local,2016
Bhojpuri,740,12003,local,2016
Hariyanwi,32,12003,local,2016
Magar,22,12003,local,2016
Nepali,5639,12003,local,2016
Newar,236,12003,local,2016
Not Reported,14,12003,local,2016
Others,31,12003,local,2016
Sherpa,4000,12003,local,2016
Sign Language,18,12003,local,2016
Sunuwar,1863,12003,local,2016
