geo_code,geo_level,literacy,sex,total,geo_version
13008,local,Not Read/Write,Male,1172,2016
13008,local,Not Stated,Female,0,2016
13008,local,Not Stated,Male,0,2016
13008,local,Read Only,Female,149,2016
13008,local,Read Only,Male,145,2016
13003,local,Literate,Female,6317,2016
13003,local,Literate,Male,6735,2016
13003,local,Not Read/Write,Female,3153,2016
13003,local,Not Read/Write,Male,1287,2016
13003,local,Not Stated,Female,2,2016
13003,local,Not Stated,Male,3,2016
13003,local,Read Only,Female,296,2016
13003,local,Read Only,Male,253,2016
13007,local,Literate,Female,6436,2016
13007,local,Literate,Male,7300,2016
13007,local,Not Read/Write,Female,4208,2016
13007,local,Not Read/Write,Male,1781,2016
13007,local,Not Stated,Female,12,2016
13007,local,Not Stated,Male,6,2016
13007,local,Read Only,Female,276,2016
13007,local,Read Only,Male,224,2016
13005,local,Literate,Female,4038,2016
13005,local,Literate,Male,4780,2016
13005,local,Not Read/Write,Female,2919,2016
13005,local,Not Read/Write,Male,1543,2016
13005,local,Not Stated,Female,16,2016
13005,local,Not Stated,Male,11,2016
13005,local,Read Only,Female,267,2016
13005,local,Read Only,Male,297,2016
13009,local,Literate,Female,15586,2016
13009,local,Literate,Male,16194,2016
13009,local,Not Read/Write,Female,6831,2016
13009,local,Not Read/Write,Male,2716,2016
13009,local,Not Stated,Female,11,2016
13009,local,Not Stated,Male,12,2016
13009,local,Read Only,Female,582,2016
13009,local,Read Only,Male,491,2016
73,district,Literate,Female,38717,2016
73,district,Literate,Male,41968,2016
73,district,Not Read/Write,Female,20036,2016
73,district,Not Read/Write,Male,9640,2016
73,district,Not Stated,Female,30,2016
73,district,Not Stated,Male,19,2016
73,district,Read Only,Female,1620,2016
73,district,Read Only,Male,1534,2016
1005,local,Literate,Female,3275,2016
1005,local,Literate,Male,3853,2016
1005,local,Not Read/Write,Female,1980,2016
1005,local,Not Read/Write,Male,1131,2016
1005,local,Not Stated,Female,10,2016
1005,local,Not Stated,Male,3,2016
1005,local,Read Only,Female,253,2016
1005,local,Read Only,Male,274,2016
1002,local,Literate,Female,3038,2016
1002,local,Literate,Male,3348,2016
1002,local,Not Read/Write,Female,2070,2016
1002,local,Not Read/Write,Male,1118,2016
1002,local,Not Stated,Female,0,2016
1002,local,Not Stated,Male,0,2016
1002,local,Read Only,Female,109,2016
1002,local,Read Only,Male,117,2016
1006,local,Literate,Female,9119,2016
1006,local,Literate,Male,9629,2016
1006,local,Not Read/Write,Female,3450,2016
1006,local,Not Read/Write,Male,1408,2016
1006,local,Not Stated,Female,3,2016
1006,local,Not Stated,Male,1,2016
1006,local,Read Only,Female,192,2016
1006,local,Read Only,Male,166,2016
1007,local,Literate,Female,3719,2016
1007,local,Literate,Male,4152,2016
1007,local,Not Read/Write,Female,1793,2016
1007,local,Not Read/Write,Male,845,2016
1007,local,Not Stated,Female,0,2016
1007,local,Not Stated,Male,1,2016
1007,local,Read Only,Female,180,2016
1007,local,Read Only,Male,160,2016
1004,local,Literate,Female,2538,2016
1004,local,Literate,Male,2800,2016
1004,local,Not Read/Write,Female,1617,2016
1004,local,Not Read/Write,Male,879,2016
1004,local,Not Stated,Female,5,2016
1004,local,Not Stated,Male,5,2016
1004,local,Read Only,Female,150,2016
1004,local,Read Only,Male,148,2016
1008,local,Literate,Female,5160,2016
1008,local,Literate,Male,5499,2016
1008,local,Not Read/Write,Female,2260,2016
1008,local,Not Read/Write,Male,1018,2016
1008,local,Not Stated,Female,2,2016
1008,local,Not Stated,Male,1,2016
1008,local,Read Only,Female,139,2016
1008,local,Read Only,Male,111,2016
1009,local,Literate,Female,4386,2016
1009,local,Literate,Male,4653,2016
1009,local,Not Read/Write,Female,2053,2016
1009,local,Not Read/Write,Male,831,2016
1009,local,Not Stated,Female,4,2016
1009,local,Not Stated,Male,3,2016
1009,local,Read Only,Female,201,2016
1009,local,Read Only,Male,156,2016
1003,local,Literate,Female,3251,2016
1003,local,Literate,Male,3463,2016
1003,local,Not Read/Write,Female,2585,2016
1003,local,Not Read/Write,Male,1462,2016
1003,local,Not Stated,Female,4,2016
1003,local,Not Stated,Male,3,2016
1003,local,Read Only,Female,189,2016
1003,local,Read Only,Male,212,2016
1001,local,Literate,Female,4231,2016
1001,local,Literate,Male,4571,2016
1001,local,Not Read/Write,Female,2228,2016
1001,local,Not Read/Write,Male,948,2016
1001,local,Not Stated,Female,2,2016
1001,local,Not Stated,Male,2,2016
1001,local,Read Only,Female,207,2016
1001,local,Read Only,Male,190,2016
43,district,Literate,Female,287552,2016
43,district,Literate,Male,328606,2016
43,district,Not Read/Write,Female,158984,2016
43,district,Not Read/Write,Male,81397,2016
43,district,Not Stated,Female,252,2016
43,district,Not Stated,Male,163,2016
43,district,Read Only,Female,9178,2016
43,district,Read Only,Male,8330,2016
5015,local,Literate,Female,27060,2016
5015,local,Literate,Male,28409,2016
5015,local,Not Read/Write,Female,11703,2016
5015,local,Not Read/Write,Male,5154,2016
5015,local,Not Stated,Female,21,2016
5015,local,Not Stated,Male,11,2016
5015,local,Read Only,Female,905,2016
5015,local,Read Only,Male,812,2016
5010,local,Literate,Female,11396,2016
5010,local,Literate,Male,10444,2016
5010,local,Not Read/Write,Female,4495,2016
5010,local,Not Read/Write,Male,2161,2016
5010,local,Not Stated,Female,6,2016
5010,local,Not Stated,Male,4,2016
5010,local,Read Only,Female,408,2016
5010,local,Read Only,Male,321,2016
5014,local,Literate,Female,14886,2016
5014,local,Literate,Male,17410,2016
5014,local,Not Read/Write,Female,10909,2016
5014,local,Not Read/Write,Male,5501,2016
5014,local,Not Stated,Female,17,2016
5014,local,Not Stated,Male,11,2016
5014,local,Read Only,Female,563,2016
5014,local,Read Only,Male,580,2016
5003,local,Literate,Female,10867,2016
5003,local,Literate,Male,14284,2016
5003,local,Not Read/Write,Female,7778,2016
5003,local,Not Read/Write,Male,4264,2016
5003,local,Not Stated,Female,23,2016
5003,local,Not Stated,Male,15,2016
5003,local,Read Only,Female,421,2016
5003,local,Read Only,Male,325,2016
5017,local,Literate,Female,19795,2016
5017,local,Literate,Male,19344,2016
5017,local,Not Read/Write,Female,6981,2016
5017,local,Not Read/Write,Male,3005,2016
5017,local,Not Stated,Female,4,2016
5017,local,Not Stated,Male,4,2016
5017,local,Read Only,Female,471,2016
5017,local,Read Only,Male,417,2016
5016,local,Literate,Female,11100,2016
5016,local,Literate,Male,14618,2016
5016,local,Not Read/Write,Female,11421,2016
5016,local,Not Read/Write,Male,6903,2016
5016,local,Not Stated,Female,20,2016
5016,local,Not Stated,Male,10,2016
5016,local,Read Only,Female,640,2016
5016,local,Read Only,Male,679,2016
5007,local,Literate,Female,12206,2016
5007,local,Literate,Male,12662,2016
5007,local,Not Read/Write,Female,6481,2016
5007,local,Not Read/Write,Male,2935,2016
5007,local,Not Stated,Female,2,2016
5007,local,Not Stated,Male,3,2016
5007,local,Read Only,Female,290,2016
5007,local,Read Only,Male,262,2016
5001,local,Literate,Female,21584,2016
5001,local,Literate,Male,22384,2016
5001,local,Not Read/Write,Female,11034,2016
5001,local,Not Read/Write,Male,4609,2016
5001,local,Not Stated,Female,22,2016
5001,local,Not Stated,Male,6,2016
5001,local,Read Only,Female,479,2016
5001,local,Read Only,Male,463,2016
5012,local,Literate,Female,21452,2016
5012,local,Literate,Male,21019,2016
5012,local,Not Read/Write,Female,8746,2016
5012,local,Not Read/Write,Male,3559,2016
5012,local,Not Stated,Female,21,2016
5012,local,Not Stated,Male,11,2016
5012,local,Read Only,Female,628,2016
5012,local,Read Only,Male,561,2016
5011,local,Literate,Female,9882,2016
5011,local,Literate,Male,9516,2016
5011,local,Not Read/Write,Female,3940,2016
5011,local,Not Read/Write,Male,1876,2016
5011,local,Not Stated,Female,7,2016
5011,local,Not Stated,Male,2,2016
5011,local,Read Only,Female,419,2016
5011,local,Read Only,Male,417,2016
5005,local,Literate,Female,9120,2016
5005,local,Literate,Male,11066,2016
5005,local,Not Read/Write,Female,6413,2016
5005,local,Not Read/Write,Male,3194,2016
5005,local,Not Stated,Female,6,2016
5005,local,Not Stated,Male,4,2016
5005,local,Read Only,Female,237,2016
5005,local,Read Only,Male,209,2016
5013,local,Literate,Female,13238,2016
5013,local,Literate,Male,16306,2016
5013,local,Not Read/Write,Female,10894,2016
5013,local,Not Read/Write,Male,5802,2016
5013,local,Not Stated,Female,5,2016
5013,local,Not Stated,Male,4,2016
5013,local,Read Only,Female,391,2016
5013,local,Read Only,Male,438,2016
5008,local,Literate,Female,8863,2016
5008,local,Literate,Male,12690,2016
5008,local,Not Read/Write,Female,8425,2016
5008,local,Not Read/Write,Male,5083,2016
5008,local,Not Stated,Female,5,2016
5008,local,Not Stated,Male,7,2016
5008,local,Read Only,Female,344,2016
5008,local,Read Only,Male,371,2016
5004,local,Literate,Female,8134,2016
5004,local,Literate,Male,11454,2016
5004,local,Not Read/Write,Female,9451,2016
5004,local,Not Read/Write,Male,5567,2016
5004,local,Not Stated,Female,14,2016
5004,local,Not Stated,Male,9,2016
5004,local,Read Only,Female,345,2016
5004,local,Read Only,Male,321,2016
5006,local,Literate,Female,7662,2016
5006,local,Literate,Male,11731,2016
5006,local,Not Read/Write,Female,10226,2016
5006,local,Not Read/Write,Male,6528,2016
5006,local,Not Stated,Female,28,2016
5006,local,Not Stated,Male,25,2016
5006,local,Read Only,Female,372,2016
5006,local,Read Only,Male,392,2016
5009,local,Literate,Female,10052,2016
5009,local,Literate,Male,9672,2016
5009,local,Not Read/Write,Female,4680,2016
5009,local,Not Read/Write,Male,2298,2016
5009,local,Not Stated,Female,1,2016
5009,local,Not Stated,Male,4,2016
5009,local,Read Only,Female,569,2016
5009,local,Read Only,Male,470,2016
5002,local,Literate,Female,70255,2016
5002,local,Literate,Male,85597,2016
5002,local,Not Read/Write,Female,25407,2016
5002,local,Not Read/Write,Male,12958,2016
5002,local,Not Stated,Female,50,2016
5002,local,Not Stated,Male,33,2016
5002,local,Read Only,Female,1696,2016
5002,local,Read Only,Male,1292,2016
68,district,Literate,Female,27571,2016
68,district,Literate,Male,33335,2016
68,district,Not Read/Write,Female,20436,2016
68,district,Not Read/Write,Male,10732,2016
68,district,Not Stated,Female,23,2016
68,district,Not Stated,Male,17,2016
68,district,Read Only,Female,1504,2016
68,district,Read Only,Male,1519,2016
11001,local,Literate,Female,5128,2016
11001,local,Literate,Male,6087,2016
11001,local,Not Read/Write,Female,3884,2016
11001,local,Not Read/Write,Male,2083,2016
11001,local,Not Stated,Female,0,2016
11001,local,Not Stated,Male,2,2016
11001,local,Read Only,Female,284,2016
11001,local,Read Only,Male,281,2016
11006,local,Literate,Female,4675,2016
11006,local,Literate,Male,5338,2016
11006,local,Not Read/Write,Female,3042,2016
11006,local,Not Read/Write,Male,1277,2016
11006,local,Not Stated,Female,6,2016
11006,local,Not Stated,Male,1,2016
11006,local,Read Only,Female,168,2016
11006,local,Read Only,Male,176,2016
11007,local,Literate,Female,5727,2016
11007,local,Literate,Male,6737,2016
11007,local,Not Read/Write,Female,3968,2016
11007,local,Not Read/Write,Male,1830,2016
11007,local,Not Stated,Female,5,2016
11007,local,Not Stated,Male,3,2016
11007,local,Read Only,Female,253,2016
11007,local,Read Only,Male,236,2016
11004,local,Literate,Female,1334,2016
11004,local,Literate,Male,1678,2016
11004,local,Not Read/Write,Female,1194,2016
11004,local,Not Read/Write,Male,668,2016
11004,local,Not Stated,Female,0,2016
11004,local,Not Stated,Male,0,2016
11004,local,Read Only,Female,85,2016
11004,local,Read Only,Male,78,2016
11003,local,Literate,Female,2268,2016
11003,local,Literate,Male,3125,2016
11003,local,Not Read/Write,Female,1781,2016
11003,local,Not Read/Write,Male,898,2016
11003,local,Not Stated,Female,0,2016
11003,local,Not Stated,Male,3,2016
11003,local,Read Only,Female,97,2016
11003,local,Read Only,Male,109,2016
11008,local,Literate,Female,2351,2016
11008,local,Literate,Male,2869,2016
11008,local,Not Read/Write,Female,1799,2016
11008,local,Not Read/Write,Male,1122,2016
11008,local,Not Stated,Female,1,2016
11008,local,Not Stated,Male,0,2016
11008,local,Read Only,Female,184,2016
11008,local,Read Only,Male,211,2016
11005,local,Literate,Female,2571,2016
11005,local,Literate,Male,3360,2016
11005,local,Not Read/Write,Female,2232,2016
11005,local,Not Read/Write,Male,1346,2016
11005,local,Not Stated,Female,5,2016
11005,local,Not Stated,Male,3,2016
11005,local,Read Only,Female,254,2016
11005,local,Read Only,Male,219,2016
11002,local,Literate,Female,3517,2016
11002,local,Literate,Male,4141,2016
11002,local,Not Read/Write,Female,2536,2016
11002,local,Not Read/Write,Male,1508,2016
11002,local,Not Stated,Female,6,2016
11002,local,Not Stated,Male,5,2016
11002,local,Read Only,Female,179,2016
11002,local,Read Only,Male,209,2016
6,province,Literate,Female,372676,2016
6,province,Literate,Male,470652,2016
6,province,Not Read/Write,Female,303753,2016
6,province,Not Read/Write,Male,158707,2016
6,province,Not Stated,Female,623,2016
6,province,Not Stated,Male,313,2016
6,province,Read Only,Female,24215,2016
6,province,Read Only,Male,21028,2016
14,district,Literate,Female,62079,2016
14,district,Literate,Male,78486,2016
14,district,Not Read/Write,Female,51345,2016
14,district,Not Read/Write,Male,26093,2016
14,district,Not Stated,Female,69,2016
14,district,Not Stated,Male,34,2016
14,district,Read Only,Female,3974,2016
14,district,Read Only,Male,3472,2016
60001,local,Literate,Female,5123,2016
60001,local,Literate,Male,7831,2016
60001,local,Not Read/Write,Female,6986,2016
60001,local,Not Read/Write,Male,3874,2016
60001,local,Not Stated,Female,11,2016
60001,local,Not Stated,Male,4,2016
60001,local,Read Only,Female,408,2016
60001,local,Read Only,Male,425,2016
60007,local,Literate,Female,5790,2016
60007,local,Literate,Male,7140,2016
60007,local,Not Read/Write,Female,3875,2016
60007,local,Not Read/Write,Male,1843,2016
60007,local,Not Stated,Female,6,2016
60007,local,Not Stated,Male,8,2016
60007,local,Read Only,Female,284,2016
60007,local,Read Only,Male,217,2016
60002,local,Literate,Female,4580,2016
60002,local,Literate,Male,5382,2016
60002,local,Not Read/Write,Female,3734,2016
60002,local,Not Read/Write,Male,2007,2016
60002,local,Not Stated,Female,2,2016
60002,local,Not Stated,Male,1,2016
60002,local,Read Only,Female,256,2016
60002,local,Read Only,Male,212,2016
60009,local,Literate,Female,7950,2016
60009,local,Literate,Male,9093,2016
60009,local,Not Read/Write,Female,4505,2016
60009,local,Not Read/Write,Male,1724,2016
60009,local,Not Stated,Female,6,2016
60009,local,Not Stated,Male,4,2016
60009,local,Read Only,Female,443,2016
60009,local,Read Only,Male,251,2016
60006,local,Literate,Female,4333,2016
60006,local,Literate,Male,5260,2016
60006,local,Not Read/Write,Female,2726,2016
60006,local,Not Read/Write,Male,1161,2016
60006,local,Not Stated,Female,19,2016
60006,local,Not Stated,Male,4,2016
60006,local,Read Only,Female,338,2016
60006,local,Read Only,Male,231,2016
60004,local,Literate,Female,5301,2016
60004,local,Literate,Male,7401,2016
60004,local,Not Read/Write,Female,5491,2016
60004,local,Not Read/Write,Male,3311,2016
60004,local,Not Stated,Female,5,2016
60004,local,Not Stated,Male,3,2016
60004,local,Read Only,Female,395,2016
60004,local,Read Only,Male,406,2016
60005,local,Literate,Female,10311,2016
60005,local,Literate,Male,12747,2016
60005,local,Not Read/Write,Female,8162,2016
60005,local,Not Read/Write,Male,3816,2016
60005,local,Not Stated,Female,3,2016
60005,local,Not Stated,Male,2,2016
60005,local,Read Only,Female,542,2016
60005,local,Read Only,Male,533,2016
60010,local,Literate,Female,5307,2016
60010,local,Literate,Male,6348,2016
60010,local,Not Read/Write,Female,3688,2016
60010,local,Not Read/Write,Male,1978,2016
60010,local,Not Stated,Female,0,2016
60010,local,Not Stated,Male,2,2016
60010,local,Read Only,Female,355,2016
60010,local,Read Only,Male,352,2016
60003,local,Literate,Female,4804,2016
60003,local,Literate,Male,6279,2016
60003,local,Not Read/Write,Female,4169,2016
60003,local,Not Read/Write,Male,2252,2016
60003,local,Not Stated,Female,5,2016
60003,local,Not Stated,Male,3,2016
60003,local,Read Only,Female,407,2016
60003,local,Read Only,Male,365,2016
60008,local,Literate,Female,4941,2016
60008,local,Literate,Male,5859,2016
60008,local,Not Read/Write,Female,3893,2016
60008,local,Not Read/Write,Male,1577,2016
60008,local,Not Stated,Female,2,2016
60008,local,Not Stated,Male,0,2016
60008,local,Read Only,Female,232,2016
60008,local,Read Only,Male,209,2016
60011,local,Literate,Female,3639,2016
60011,local,Literate,Male,5146,2016
60011,local,Not Read/Write,Female,4116,2016
60011,local,Not Read/Write,Male,2550,2016
60011,local,Not Stated,Female,10,2016
60011,local,Not Stated,Male,3,2016
60011,local,Read Only,Female,314,2016
60011,local,Read Only,Male,271,2016
25,district,Literate,Female,6879,2016
25,district,Literate,Male,13017,2016
25,district,Not Read/Write,Female,13662,2016
25,district,Not Read/Write,Male,7767,2016
25,district,Not Stated,Female,19,2016
25,district,Not Stated,Male,13,2016
25,district,Read Only,Female,566,2016
25,district,Read Only,Male,619,2016
66001,local,Literate,Female,743,2016
66001,local,Literate,Male,1681,2016
66001,local,Not Read/Write,Female,2111,2016
66001,local,Not Read/Write,Male,1175,2016
66001,local,Not Stated,Female,0,2016
66001,local,Not Stated,Male,0,2016
66001,local,Read Only,Female,87,2016
66001,local,Read Only,Male,85,2016
66005,local,Literate,Female,1262,2016
66005,local,Literate,Male,2414,2016
66005,local,Not Read/Write,Female,2772,2016
66005,local,Not Read/Write,Male,1671,2016
66005,local,Not Stated,Female,4,2016
